DATE,TIME,YEAR,MONTH,DAY,WEEKDAY,HOUR,ACCLOC,IMPACTYPE
2006-05-11,,2006,5,11,Thursday,,,Approaching
2006-05-11,,2006,5,11,Thursday,,At Intersection,Turning Movement
2006-05-11,,2006,5,11,Thursday,,At Intersection,Turning Movement
2006-05-11,,2006,5,11,Thursday,,,Pedestrian Collisions
2006-05-11,,2006,5,11,Thursday,,,Pedestrian Collisions
2006-05-11,,2006,5,11,Thursday,,,Pedestrian Collisions
2006-05-11,,2006,5,11,Thursday,,,Pedestrian Collisions
2006-05-13,,2006,5,13,Saturday,,At Intersection,Pedestrian Collisions
2006-05-13,,2006,5,13,Saturday,,At Intersection,Pedestrian Collisions
2006-05-13,,2006,5,13,Saturday,,At Intersection,Pedestrian Collisions
2006-05-13,,2006,5,13,Saturday,,At Intersection,Pedestrian Collisions
2006-05-14,,2006,5,14,Sunday,,,Pedestrian Collisions
2006-05-14,,2006,5,14,Sunday,,,Pedestrian Collisions
2006-05-14,,2006,5,14,Sunday,,,Pedestrian Collisions
2006-05-14,,2006,5,14,Sunday,,,Pedestrian Collisions
2006-05-14,,2006,5,14,Sunday,,,Pedestrian Collisions
2006-05-17,,2006,5,17,Wednesday,,At Intersection,Pedestrian Collisions
2006-05-17,,2006,5,17,Wednesday,,At Intersection,Pedestrian Collisions
2006-05-17,,2006,5,17,Wednesday,,,Cyclist Collisions
2006-05-17,,2006,5,17,Wednesday,,,Cyclist Collisions
2006-05-17,,2006,5,17,Wednesday,,,Pedestrian Collisions
2006-05-17,,2006,5,17,Wednesday,,,Pedestrian Collisions
2006-05-19,,2006,5,19,Friday,,At Intersection,Turning Movement
2006-05-19,,2006,5,19,Friday,,At Intersection,Turning Movement
2006-05-19,,2006,5,19,Friday,,At Intersection,Turning Movement
2006-05-19,,2006,5,19,Friday,,At Intersection,Turning Movement
2006-05-20,,2006,5,20,Saturday,,,Pedestrian Collisions
2006-05-20,,2006,5,20,Saturday,,,Pedestrian Collisions
2006-05-20,,2006,5,20,Saturday,,,Pedestrian Collisions
2006-05-20,,2006,5,20,Saturday,,,Pedestrian Collisions
2006-05-20,,2006,5,20,Saturday,,,Pedestrian Collisions
2006-05-21,,2006,5,21,Sunday,,At Intersection,Turning Movement
2006-05-21,,2006,5,21,Sunday,,At Intersection,Turning Movement
2006-05-21,,2006,5,21,Sunday,,At Intersection,Turning Movement
2006-05-21,,2006,5,21,Sunday,,At Intersection,Turning Movement
2006-05-23,,2006,5,23,Tuesday,,At Intersection,Pedestrian Collisions
2006-05-23,,2006,5,23,Tuesday,,At Intersection,Pedestrian Collisions
2006-05-24,,2006,5,24,Wednesday,,At Intersection,Turning Movement
2006-05-24,,2006,5,24,Wednesday,,At Intersection,Turning Movement
2006-05-24,,2006,5,24,Wednesday,,,Cyclist Collisions
2006-05-24,,2006,5,24,Wednesday,,,Cyclist Collisions
2006-05-24,,2006,5,24,Wednesday,,,Cyclist Collisions
2006-05-25,,2006,5,25,Thursday,,At Intersection,Pedestrian Collisions
2006-05-25,,2006,5,25,Thursday,,At Intersection,Pedestrian Collisions
2006-05-26,,2006,5,26,Friday,,At Intersection,Cyclist Collisions
2006-05-27,,2006,5,27,Saturday,,,SMV Other
2006-05-27,,2006,5,27,Saturday,,,SMV Other
2006-05-27,,2006,5,27,Saturday,,,SMV Other
2006-05-27,,2006,5,27,Saturday,,,SMV Other
2006-05-27,,2006,5,27,Saturday,,,SMV Other
2006-05-28,,2006,5,28,Sunday,,At Intersection,SMV Other
2006-05-28,,2006,5,28,Sunday,,At Intersection,SMV Other
2006-05-28,,2006,5,28,Sunday,,At Intersection,SMV Other
2006-05-28,,2006,5,28,Sunday,,At Intersection,SMV Other
2006-05-28,,2006,5,28,Sunday,,At Intersection,SMV Other
2006-05-28,,2006,5,28,Sunday,,At Intersection,Turning Movement
2006-05-28,,2006,5,28,Sunday,,At Intersection,Turning Movement
2006-05-28,,2006,5,28,Sunday,,At Intersection,Turning Movement
2006-05-28,,2006,5,28,Sunday,,At Intersection,Turning Movement
2006-05-28,,2006,5,28,Sunday,,At Intersection,Turning Movement
2006-05-28,,2006,5,28,Sunday,,At Intersection,Turning Movement
2006-05-29,,2006,5,29,Monday,,,Turning Movement
2006-05-29,,2006,5,29,Monday,,,Turning Movement
2006-05-29,,2006,5,29,Monday,,,Turning Movement
2006-05-29,,2006,5,29,Monday,,,Turning Movement
2006-05-29,,2006,5,29,Monday,,,Turning Movement
2006-05-30,,2006,5,30,Tuesday,,,SMV Other
2006-06-01,,2006,6,1,Thursday,,At Intersection,Turning Movement
2006-06-01,,2006,6,1,Thursday,,At Intersection,Turning Movement
2006-06-01,,2006,6,1,Thursday,,At Intersection,Turning Movement
2006-06-01,,2006,6,1,Thursday,,At Intersection,Turning Movement
2006-06-01,,2006,6,1,Thursday,,At Intersection,Turning Movement
2006-06-02,,2006,6,2,Friday,,,Pedestrian Collisions
2006-06-02,,2006,6,2,Friday,,,Pedestrian Collisions
2006-06-03,,2006,6,3,Saturday,,At Intersection,Pedestrian Collisions
2006-06-03,,2006,6,3,Saturday,,At Intersection,Pedestrian Collisions
2006-06-03,,2006,6,3,Saturday,,At Intersection,Pedestrian Collisions
2006-06-04,,2006,6,4,Sunday,,At Intersection,SMV Other
2006-06-05,,2006,6,5,Monday,,,SMV Other
2006-06-05,,2006,6,5,Monday,,,SMV Other
2006-06-05,,2006,6,5,Monday,,,SMV Other
2006-06-05,,2006,6,5,Monday,,,SMV Other
2006-06-05,,2006,6,5,Monday,,,SMV Other
2006-06-05,,2006,6,5,Monday,,,SMV Other
2006-06-05,,2006,6,5,Monday,,,SMV Other
2006-06-05,,2006,6,5,Monday,,,SMV Other
2006-06-05,,2006,6,5,Monday,,At Intersection,Pedestrian Collisions
2006-06-05,,2006,6,5,Monday,,At Intersection,Pedestrian Collisions
2006-06-06,,2006,6,6,Tuesday,,,Pedestrian Collisions
2006-06-06,,2006,6,6,Tuesday,,,Pedestrian Collisions
2006-06-06,,2006,6,6,Tuesday,,,Pedestrian Collisions
2006-06-06,,2006,6,6,Tuesday,,At Intersection,Cyclist Collisions
2006-06-06,,2006,6,6,Tuesday,,At Intersection,Cyclist Collisions
2006-06-07,,2006,6,7,Wednesday,,,Approaching
2006-06-07,,2006,6,7,Wednesday,,,Approaching
2006-06-07,,2006,6,7,Wednesday,,,Approaching
2006-06-07,,2006,6,7,Wednesday,,,Approaching
2006-06-07,,2006,6,7,Wednesday,,At Intersection,Sideswipe
2006-06-07,,2006,6,7,Wednesday,,At Intersection,Sideswipe
2006-06-07,,2006,6,7,Wednesday,,At Intersection,Sideswipe
2006-06-08,,2006,6,8,Thursday,,At Intersection,Turning Movement
2006-06-08,,2006,6,8,Thursday,,At Intersection,Turning Movement
2006-06-08,,2006,6,8,Thursday,,At Intersection,Turning Movement
2006-06-08,,2006,6,8,Thursday,,At Intersection,Turning Movement
2006-06-08,,2006,6,8,Thursday,,,SMV Other
2006-06-09,,2006,6,9,Friday,,,Pedestrian Collisions
2006-06-09,,2006,6,9,Friday,,,Pedestrian Collisions
2006-06-09,,2006,6,9,Friday,,,Pedestrian Collisions
2006-06-10,,2006,6,10,Saturday,,,SMV Other
2006-06-10,,2006,6,10,Saturday,,,SMV Other
2006-06-10,,2006,6,10,Saturday,,At Intersection,Cyclist Collisions
2006-06-10,,2006,6,10,Saturday,,At Intersection,Cyclist Collisions
2006-06-10,,2006,6,10,Saturday,,At Intersection,Cyclist Collisions
2006-06-11,,2006,6,11,Sunday,,,SMV Other
2006-06-11,,2006,6,11,Sunday,,,SMV Other
2006-06-13,,2006,6,13,Tuesday,,At Intersection,Angle
2006-06-13,,2006,6,13,Tuesday,,At Intersection,Angle
2006-06-13,,2006,6,13,Tuesday,,At Intersection,Angle
2006-06-13,,2006,6,13,Tuesday,,At Intersection,Angle
2006-06-13,,2006,6,13,Tuesday,,At Intersection,Angle
2006-06-13,,2006,6,13,Tuesday,,At Intersection,Angle
2006-06-13,,2006,6,13,Tuesday,,At Intersection,Pedestrian Collisions
2006-06-13,,2006,6,13,Tuesday,,At Intersection,Pedestrian Collisions
2006-06-14,,2006,6,14,Wednesday,,At Intersection,Angle
2006-06-14,,2006,6,14,Wednesday,,At Intersection,Angle
2006-06-14,,2006,6,14,Wednesday,,At Intersection,Angle
2006-06-14,,2006,6,14,Wednesday,,At Intersection,Pedestrian Collisions
2006-06-14,,2006,6,14,Wednesday,,At Intersection,Pedestrian Collisions
2006-06-15,,2006,6,15,Thursday,,At Intersection,Pedestrian Collisions
2006-06-15,,2006,6,15,Thursday,,At Intersection,Pedestrian Collisions
2006-06-17,,2006,6,17,Saturday,,At Intersection,Turning Movement
2006-06-17,,2006,6,17,Saturday,,At Intersection,Turning Movement
2006-06-17,,2006,6,17,Saturday,,At Intersection,Turning Movement
2006-06-17,,2006,6,17,Saturday,,At Intersection,Cyclist Collisions
2006-06-17,,2006,6,17,Saturday,,At Intersection,Cyclist Collisions
2006-06-17,,2006,6,17,Saturday,,,Pedestrian Collisions
2006-06-17,,2006,6,17,Saturday,,,Pedestrian Collisions
2006-06-17,,2006,6,17,Saturday,,,Pedestrian Collisions
2006-06-18,,2006,6,18,Sunday,,At Intersection,Cyclist Collisions
2006-06-18,,2006,6,18,Sunday,,At Intersection,Cyclist Collisions
2006-06-18,,2006,6,18,Sunday,,,Cyclist Collisions
2006-06-18,,2006,6,18,Sunday,,,Cyclist Collisions
2006-06-18,,2006,6,18,Sunday,,,Cyclist Collisions
2006-06-18,,2006,6,18,Sunday,,At Intersection,Cyclist Collisions
2006-06-18,,2006,6,18,Sunday,,At Intersection,Cyclist Collisions
2006-06-18,,2006,6,18,Sunday,,At Intersection,Cyclist Collisions
2006-06-18,,2006,6,18,Sunday,,,SMV Other
2006-06-18,,2006,6,18,Sunday,,,SMV Other
2006-06-18,,2006,6,18,Sunday,,,SMV Other
2006-06-19,,2006,6,19,Monday,,At Intersection,Pedestrian Collisions
2006-06-19,,2006,6,19,Monday,,At Intersection,Pedestrian Collisions
2006-06-19,,2006,6,19,Monday,,At Intersection,Pedestrian Collisions
2006-06-19,,2006,6,19,Monday,,,Pedestrian Collisions
2006-06-19,,2006,6,19,Monday,,,Pedestrian Collisions
2006-06-20,,2006,6,20,Tuesday,,,Approaching
2006-06-20,,2006,6,20,Tuesday,,,Approaching
2006-06-20,,2006,6,20,Tuesday,,,Approaching
2006-06-20,,2006,6,20,Tuesday,,,Approaching
2006-06-20,,2006,6,20,Tuesday,,At Intersection,SMV Unattended Vehicle
2006-06-20,,2006,6,20,Tuesday,,At Intersection,SMV Unattended Vehicle
2006-06-20,,2006,6,20,Tuesday,,At Intersection,SMV Unattended Vehicle
2006-06-20,,2006,6,20,Tuesday,,At Intersection,SMV Unattended Vehicle
2006-06-20,,2006,6,20,Tuesday,,At Intersection,SMV Unattended Vehicle
2006-06-20,,2006,6,20,Tuesday,,At Intersection,SMV Unattended Vehicle
2006-06-21,,2006,6,21,Wednesday,,At Intersection,Pedestrian Collisions
2006-06-21,,2006,6,21,Wednesday,,At Intersection,Pedestrian Collisions
2006-06-21,,2006,6,21,Wednesday,,At Intersection,Pedestrian Collisions
2006-06-21,,2006,6,21,Wednesday,,At Intersection,Cyclist Collisions
2006-06-21,,2006,6,21,Wednesday,,At Intersection,Cyclist Collisions
2006-06-22,,2006,6,22,Thursday,,At Intersection,Pedestrian Collisions
2006-06-22,,2006,6,22,Thursday,,At Intersection,Pedestrian Collisions
2006-06-24,,2006,6,24,Saturday,,At Intersection,Cyclist Collisions
2006-06-24,,2006,6,24,Saturday,,At Intersection,Cyclist Collisions
2006-06-24,,2006,6,24,Saturday,,At Intersection,Cyclist Collisions
2006-06-24,,2006,6,24,Saturday,,,SMV Other
2006-06-25,,2006,6,25,Sunday,,At Intersection,Cyclist Collisions
2006-06-25,,2006,6,25,Sunday,,At Intersection,Cyclist Collisions
2006-06-25,,2006,6,25,Sunday,,At Intersection,SMV Other
2006-06-25,,2006,6,25,Sunday,,At Intersection,SMV Other
2006-06-25,,2006,6,25,Sunday,,,Other
2006-06-25,,2006,6,25,Sunday,,,Other
2006-06-28,,2006,6,28,Wednesday,,,Cyclist Collisions
2006-06-28,,2006,6,28,Wednesday,,,Cyclist Collisions
2006-06-28,,2006,6,28,Wednesday,,,Cyclist Collisions
2006-06-28,,2006,6,28,Wednesday,,,Pedestrian Collisions
2006-06-28,,2006,6,28,Wednesday,,,Pedestrian Collisions
2006-06-28,,2006,6,28,Wednesday,,,Pedestrian Collisions
2006-06-28,,2006,6,28,Wednesday,,At Intersection,Angle
2006-06-28,,2006,6,28,Wednesday,,At Intersection,Angle
2006-06-28,,2006,6,28,Wednesday,,At Intersection,Angle
2006-06-28,,2006,6,28,Wednesday,,At Intersection,Angle
2006-06-28,,2006,6,28,Wednesday,,At Intersection,Angle
2006-06-29,,2006,6,29,Thursday,,,Cyclist Collisions
2006-06-29,,2006,6,29,Thursday,,,Cyclist Collisions
2006-06-29,,2006,6,29,Thursday,,,Cyclist Collisions
2006-06-30,,2006,6,30,Friday,,,SMV Other
2006-06-30,,2006,6,30,Friday,,,SMV Other
2006-06-30,,2006,6,30,Friday,,,SMV Other
2006-06-30,,2006,6,30,Friday,,,SMV Other
2006-06-30,,2006,6,30,Friday,,,SMV Other
2006-06-30,,2006,6,30,Friday,,,Turning Movement
2006-06-30,,2006,6,30,Friday,,,Turning Movement
2006-06-30,,2006,6,30,Friday,,,Turning Movement
2006-06-30,,2006,6,30,Friday,,,Pedestrian Collisions
2006-06-30,,2006,6,30,Friday,,,Pedestrian Collisions
2006-06-30,,2006,6,30,Friday,,,Pedestrian Collisions
2006-07-04,,2006,7,4,Tuesday,,At Intersection,Angle
2006-07-04,,2006,7,4,Tuesday,,At Intersection,Angle
2006-07-04,,2006,7,4,Tuesday,,At Intersection,Angle
2006-07-04,,2006,7,4,Tuesday,,At Intersection,Angle
2006-07-04,,2006,7,4,Tuesday,,,Pedestrian Collisions
2006-07-04,,2006,7,4,Tuesday,,,Pedestrian Collisions
2006-07-04,,2006,7,4,Tuesday,,At Intersection,Rear End
2006-07-04,,2006,7,4,Tuesday,,At Intersection,Rear End
2006-07-04,,2006,7,4,Tuesday,,At Intersection,Rear End
2006-07-05,,2006,7,5,Wednesday,,At Intersection,Turning Movement
2006-07-05,,2006,7,5,Wednesday,,At Intersection,Turning Movement
2006-07-05,,2006,7,5,Wednesday,,At Intersection,Turning Movement
2006-07-07,,2006,7,7,Friday,,At Intersection,Angle
2006-07-07,,2006,7,7,Friday,,At Intersection,Angle
2006-07-07,,2006,7,7,Friday,,At Intersection,Angle
2006-07-07,,2006,7,7,Friday,,At Intersection,Angle
2006-07-07,,2006,7,7,Friday,,,Pedestrian Collisions
2006-07-07,,2006,7,7,Friday,,,Pedestrian Collisions
2006-07-07,,2006,7,7,Friday,,,Pedestrian Collisions
2006-07-08,,2006,7,8,Saturday,,At Intersection,Angle
2006-07-08,,2006,7,8,Saturday,,At Intersection,Angle
2006-07-08,,2006,7,8,Saturday,,At Intersection,Angle
2006-07-08,,2006,7,8,Saturday,,At Intersection,Angle
2006-07-08,,2006,7,8,Saturday,,At Intersection,Angle
2006-07-08,,2006,7,8,Saturday,,At Intersection,Angle
2006-07-09,,2006,7,9,Sunday,,At Intersection,Turning Movement
2006-07-09,,2006,7,9,Sunday,,At Intersection,Turning Movement
2006-07-09,,2006,7,9,Sunday,,At Intersection,Turning Movement
2006-07-09,,2006,7,9,Sunday,,At Intersection,Turning Movement
2006-07-09,,2006,7,9,Sunday,,At Intersection,Turning Movement
2006-07-10,,2006,7,10,Monday,,,Sideswipe
2006-07-10,,2006,7,10,Monday,,,Sideswipe
2006-07-10,,2006,7,10,Monday,,,Sideswipe
2006-07-10,,2006,7,10,Monday,,,Sideswipe
2006-07-10,,2006,7,10,Monday,,At Intersection,Turning Movement
2006-07-10,,2006,7,10,Monday,,At Intersection,Turning Movement
2006-07-10,,2006,7,10,Monday,,At Intersection,Turning Movement
2006-07-10,,2006,7,10,Monday,,At Intersection,Turning Movement
2006-07-10,,2006,7,10,Monday,,At Intersection,Turning Movement
2006-07-10,,2006,7,10,Monday,,,Pedestrian Collisions
2006-07-10,,2006,7,10,Monday,,,Pedestrian Collisions
2006-07-11,,2006,7,11,Tuesday,,,Pedestrian Collisions
2006-07-11,,2006,7,11,Tuesday,,,Pedestrian Collisions
2006-07-11,,2006,7,11,Tuesday,,,Cyclist Collisions
2006-07-11,,2006,7,11,Tuesday,,,Cyclist Collisions
2006-07-12,,2006,7,12,Wednesday,,,Other
2006-07-12,,2006,7,12,Wednesday,,,Other
2006-07-12,,2006,7,12,Wednesday,,At Intersection,Pedestrian Collisions
2006-07-12,,2006,7,12,Wednesday,,At Intersection,Pedestrian Collisions
2006-07-13,,2006,7,13,Thursday,,,Cyclist Collisions
2006-07-13,,2006,7,13,Thursday,,,Cyclist Collisions
2006-07-13,,2006,7,13,Thursday,,,Pedestrian Collisions
2006-07-13,,2006,7,13,Thursday,,,Pedestrian Collisions
2006-07-13,,2006,7,13,Thursday,,,Pedestrian Collisions
2006-07-14,,2006,7,14,Friday,,At Intersection,Cyclist Collisions
2006-07-14,,2006,7,14,Friday,,At Intersection,Cyclist Collisions
2006-07-14,,2006,7,14,Friday,,At Intersection,Cyclist Collisions
2006-07-14,,2006,7,14,Friday,,At Intersection,Pedestrian Collisions
2006-07-14,,2006,7,14,Friday,,At Intersection,Pedestrian Collisions
2006-07-14,,2006,7,14,Friday,,At Intersection,Pedestrian Collisions
2006-07-14,,2006,7,14,Friday,,At Intersection,Turning Movement
2006-07-14,,2006,7,14,Friday,,At Intersection,Turning Movement
2006-07-14,,2006,7,14,Friday,,At Intersection,Turning Movement
2006-07-16,,2006,7,16,Sunday,,,Rear End
2006-07-16,,2006,7,16,Sunday,,,Rear End
2006-07-16,,2006,7,16,Sunday,,,Rear End
2006-07-16,,2006,7,16,Sunday,,,Rear End
2006-07-17,,2006,7,17,Monday,,At Intersection,Angle
2006-07-17,,2006,7,17,Monday,,At Intersection,Angle
2006-07-18,,2006,7,18,Tuesday,,At Intersection,Rear End
2006-07-18,,2006,7,18,Tuesday,,At Intersection,Rear End
2006-07-18,,2006,7,18,Tuesday,,At Intersection,Rear End
2006-07-18,,2006,7,18,Tuesday,,At Intersection,Rear End
2006-07-18,,2006,7,18,Tuesday,,At Intersection,Rear End
2006-07-18,,2006,7,18,Tuesday,,At Intersection,Rear End
2006-07-18,,2006,7,18,Tuesday,,At Intersection,Rear End
2006-07-19,,2006,7,19,Wednesday,,At Intersection,Pedestrian Collisions
2006-07-19,,2006,7,19,Wednesday,,At Intersection,Pedestrian Collisions
2006-07-20,,2006,7,20,Thursday,,,Sideswipe
2006-07-20,,2006,7,20,Thursday,,,Sideswipe
2006-07-20,,2006,7,20,Thursday,,,Pedestrian Collisions
2006-07-20,,2006,7,20,Thursday,,,Pedestrian Collisions
2006-07-20,,2006,7,20,Thursday,,,Pedestrian Collisions
2006-07-20,,2006,7,20,Thursday,,At Intersection,Turning Movement
2006-07-20,,2006,7,20,Thursday,,At Intersection,Turning Movement
2006-07-20,,2006,7,20,Thursday,,At Intersection,Turning Movement
2006-07-22,,2006,7,22,Saturday,,At Intersection,Angle
2006-07-22,,2006,7,22,Saturday,,At Intersection,Angle
2006-07-22,,2006,7,22,Saturday,,At Intersection,Angle
2006-07-23,,2006,7,23,Sunday,,,SMV Other
2006-07-23,,2006,7,23,Sunday,,,SMV Other
2006-07-23,,2006,7,23,Sunday,,,Pedestrian Collisions
2006-07-23,,2006,7,23,Sunday,,,Pedestrian Collisions
2006-07-24,,2006,7,24,Monday,,,Cyclist Collisions
2006-07-24,,2006,7,24,Monday,,At Intersection,Sideswipe
2006-07-24,,2006,7,24,Monday,,At Intersection,Sideswipe
2006-07-24,,2006,7,24,Monday,,At Intersection,Sideswipe
2006-07-24,,2006,7,24,Monday,,At Intersection,Sideswipe
2006-07-24,,2006,7,24,Monday,,At Intersection,Sideswipe
2006-07-24,,2006,7,24,Monday,,At Intersection,Sideswipe
2006-07-24,,2006,7,24,Monday,,,Approaching
2006-07-24,,2006,7,24,Monday,,,Approaching
2006-07-24,,2006,7,24,Monday,,,Approaching
2006-07-24,,2006,7,24,Monday,,,Approaching
2006-07-26,,2006,7,26,Wednesday,,,Approaching
2006-07-26,,2006,7,26,Wednesday,,,Approaching
2006-07-26,,2006,7,26,Wednesday,,At Intersection,Angle
2006-07-26,,2006,7,26,Wednesday,,At Intersection,Angle
2006-07-26,,2006,7,26,Wednesday,,At Intersection,Angle
2006-07-26,,2006,7,26,Wednesday,,At Intersection,Angle
2006-07-28,,2006,7,28,Friday,,,Cyclist Collisions
2006-07-28,,2006,7,28,Friday,,,Cyclist Collisions
2006-07-28,,2006,7,28,Friday,,,Cyclist Collisions
2006-07-28,,2006,7,28,Friday,,,Pedestrian Collisions
2006-07-28,,2006,7,28,Friday,,,Pedestrian Collisions
2006-07-28,,2006,7,28,Friday,,,Pedestrian Collisions
2006-07-28,,2006,7,28,Friday,,,Pedestrian Collisions
2006-07-30,,2006,7,30,Sunday,,At Intersection,Pedestrian Collisions
2006-07-30,,2006,7,30,Sunday,,At Intersection,Pedestrian Collisions
2006-07-30,,2006,7,30,Sunday,,At Intersection,Turning Movement
2006-07-30,,2006,7,30,Sunday,,At Intersection,Turning Movement
2006-07-30,,2006,7,30,Sunday,,At Intersection,Turning Movement
2006-07-30,,2006,7,30,Sunday,,At Intersection,Turning Movement
2006-07-30,,2006,7,30,Sunday,,At Intersection,Turning Movement
2006-07-30,,2006,7,30,Sunday,,,SMV Other
2006-07-31,,2006,7,31,Monday,,At Intersection,Pedestrian Collisions
2006-07-31,,2006,7,31,Monday,,At Intersection,Pedestrian Collisions
2006-07-31,,2006,7,31,Monday,,At Intersection,Pedestrian Collisions
2006-07-31,,2006,7,31,Monday,,,Pedestrian Collisions
2006-07-31,,2006,7,31,Monday,,,Pedestrian Collisions
2006-07-31,,2006,7,31,Monday,,,Pedestrian Collisions
2006-07-31,,2006,7,31,Monday,,,Cyclist Collisions
2006-08-01,,2006,8,1,Tuesday,,At Intersection,Cyclist Collisions
2006-08-01,,2006,8,1,Tuesday,,At Intersection,Cyclist Collisions
2006-08-01,,2006,8,1,Tuesday,,At Intersection,Pedestrian Collisions
2006-08-01,,2006,8,1,Tuesday,,At Intersection,Pedestrian Collisions
2006-08-03,,2006,8,3,Thursday,,,Pedestrian Collisions
2006-08-03,,2006,8,3,Thursday,,,Pedestrian Collisions
2006-08-03,,2006,8,3,Thursday,,,Pedestrian Collisions
2006-08-03,,2006,8,3,Thursday,,,Pedestrian Collisions
2006-08-03,,2006,8,3,Thursday,,,Pedestrian Collisions
2006-08-03,,2006,8,3,Thursday,,,Pedestrian Collisions
2006-08-03,,2006,8,3,Thursday,,,Pedestrian Collisions
2006-08-03,,2006,8,3,Thursday,,,Pedestrian Collisions
2006-08-03,,2006,8,3,Thursday,,,Pedestrian Collisions
2006-08-03,,2006,8,3,Thursday,,At Intersection,Angle
2006-08-03,,2006,8,3,Thursday,,At Intersection,Angle
2006-08-03,,2006,8,3,Thursday,,At Intersection,Angle
2006-08-03,,2006,8,3,Thursday,,At Intersection,Angle
2006-08-03,,2006,8,3,Thursday,,At Intersection,Angle
2006-08-03,,2006,8,3,Thursday,,At Intersection,Angle
2006-08-03,,2006,8,3,Thursday,,At Intersection,Angle
2006-08-03,,2006,8,3,Thursday,,,Pedestrian Collisions
2006-08-03,,2006,8,3,Thursday,,,Pedestrian Collisions
2006-08-03,,2006,8,3,Thursday,,,Pedestrian Collisions
2006-08-03,,2006,8,3,Thursday,,,Pedestrian Collisions
2006-08-05,,2006,8,5,Saturday,,,Pedestrian Collisions
2006-08-05,,2006,8,5,Saturday,,,Pedestrian Collisions
2006-08-05,,2006,8,5,Saturday,,,Pedestrian Collisions
2006-08-05,,2006,8,5,Saturday,,,Pedestrian Collisions
2006-08-05,,2006,8,5,Saturday,,,Pedestrian Collisions
2006-08-05,,2006,8,5,Saturday,,,SMV Unattended Vehicle
2006-08-05,,2006,8,5,Saturday,,,SMV Unattended Vehicle
2006-08-05,,2006,8,5,Saturday,,,SMV Unattended Vehicle
2006-08-05,,2006,8,5,Saturday,,,SMV Unattended Vehicle
2006-08-05,,2006,8,5,Saturday,,,SMV Unattended Vehicle
2006-08-05,,2006,8,5,Saturday,,,SMV Unattended Vehicle
2006-08-06,,2006,8,6,Sunday,,,Pedestrian Collisions
2006-08-06,,2006,8,6,Sunday,,,Pedestrian Collisions
2006-08-06,,2006,8,6,Sunday,,,Rear End
2006-08-06,,2006,8,6,Sunday,,,Rear End
2006-08-06,,2006,8,6,Sunday,,,Rear End
2006-08-07,,2006,8,7,Monday,,At Intersection,Pedestrian Collisions
2006-08-07,,2006,8,7,Monday,,At Intersection,Pedestrian Collisions
2006-08-07,,2006,8,7,Monday,,,Pedestrian Collisions
2006-08-07,,2006,8,7,Monday,,,Pedestrian Collisions
2006-08-08,,2006,8,8,Tuesday,,,Pedestrian Collisions
2006-08-08,,2006,8,8,Tuesday,,,Pedestrian Collisions
2006-08-08,,2006,8,8,Tuesday,,At Intersection,Pedestrian Collisions
2006-08-08,,2006,8,8,Tuesday,,At Intersection,Pedestrian Collisions
2006-08-08,,2006,8,8,Tuesday,,,Rear End
2006-08-08,,2006,8,8,Tuesday,,,Rear End
2006-08-08,,2006,8,8,Tuesday,,,Rear End
